imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
0,,,,,,,,,,,,,,,,,,,,,,,,,
tt0015414,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,607290.0,es,La tierra de los toros,,0.6000000000000001,,"[{'id': 77948, 'logo_path': None, 'name': 'Musidora Films', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1924-01-01,0.0,53.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,The Land of the Bulls,0.0,0.0,0.0,
tt0113026,0.0,/vMFs7nw6P0bIV1jDsQpxAieAVnH.jpg,,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,62127.0,en,The Fantasticks,Two rural teens sing and dance their way through a forbidden romance and a dangerous travelling carnival.,3.081,/hfO64mXz3DgUxkBVU7no2UWRP7x.jpg,"[{'id': 51207, 'logo_path': None, 'name': 'Sullivan Street Productions', 'origin_country': ''}, {'id': 51208, 'logo_path': None, 'name': 'Michael Ritchie Productions', 'origin_country': ''}, {'id': 51209, 'logo_path': None, 'name': 'Radmin Company, The', 'origin_country': ''}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-09-22,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Try to remember the first time magic happened,The Fantasticks,0.0,5.5,22.0,
tt0113086,0.0,,,0.0,[],,612666.0,en,Florentino y el diablo,"Florentino is a young horseman and singer, a free spirit living in the open world without restrictions, in the Venezuelan plains. He confronts the devil in a duel of improvised verses. As time passes, these unspoilt plains start to change. Through Florentino's voice and actions, the plains cannot be conquered. Its culture defies the devil in the eternal fight between good and evil, between life and death.",0.6000000000000001,/zW9sdYuhl36BkRUZJyMfy3Q645I.jpg,[],[],2000-04-29,0.0,90.0,[],Released,,Florentino y el diablo,0.0,5.0,1.0,
tt0113092,0.0,,,0.0,"[{'id': 878, 'name': 'Science Fiction'}]",,110977.0,en,For the Cause,Earth is in a state of constant war and two colonies of humans have been sent to a far away world. The colonists create a new civilization but have inherited the worst traits of their forebears and war breaks out leaving the new cities in ruins. It falls to a bunch of teens to bring peace to the colony - but will they?,2.099,/h9bWO13nWRGZJo4XVPiElXyrRMU.jpg,"[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 12816, 'logo_path': None, 'name': 'Grand Design Entertainment', 'origin_country': ''}, {'id': 9077, 'logo_path': None, 'name': 'Martien Holdings A.V.V.', 'origin_country': ''}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-15,0.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The ultimate showdown on a forbidden planet.,For the Cause,0.0,5.1,8.0,
tt0116391,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,442869.0,hi,Gang,"After falling prey to underworld, four friends jeopardise their personal lives with point of no return.",0.8240000000000001,/yB5wRu4uyXXwZA3PEj8cITu0xt3.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2000-04-14,0.0,152.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Gang,0.0,4.0,1.0,
tt0116748,0.0,/wr0hTHwkYIRC82MwNbhOvqrw27N.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,579396.0,hi,Karobaar,"Wealthy Rajiv Sinha and middle-classed Amar Saxena are two childhood friends, with similar likes, and tastes. Their similar habits lead them to being in love with the same woman - Seema, who loves Amar, and is willing to marry him no matter what. Rajiv attempts to offer money to Sapna's guardian so that he can marry her, in vain though. When Rajiv attempts to convince Amar that Sapna is being brought up by a prostitute by the name of Ratnabai, Amar is adamant, and marries Sapna, and takes her home to his brother and his family, where they are not welcomed, and asked to leave. Rajiv and Amar stop seeing each other, and regard each other as bitter enemies. Amar and Seema manage to exist, with Amar going on to become a successful prosecution attorney. Then they get the news that Rajiv has been charged with killing a young woman named Neelam Mehta. Amar is delighted for he will be given a chance to teach Rajiv a lesson, and possibly sentence him to death.",0.921,/wFSOXXrJklY2ngjIJCus9c2DfJW.jpg,[],[],2000-09-15,0.0,180.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Business of Love,Karobaar,0.0,5.5,2.0,
tt0118694,0.0,/n4GJFGzsc7NinI1VeGDXIcQjtU2.jpg,,150000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,843.0,cn,花樣年華,Two neighbors become intimate after discovering that their spouses are having an affair with one another.,23.46,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,"[{'id': 539, 'logo_path': '/iPLtePguIzOPNtAWfTxWLXb2O11.png', 'name': 'Block 2 Pictures', 'origin_country': 'HK'}, {'id': 148854, 'logo_path': None, 'name': 'Orly Films', 'origin_country': ''}, {'id': 26492, 'logo_path': None, 'name': 'Jet Tone Films', 'origin_country': 'HK'}, {'id': 255, 'logo_path': None, 'name': 'Paradis Films', 'origin_country': 'FR'}, {'id': 1615, 'logo_path': None, 'name': 'Fortissimo Films', 'origin_country': 'NL'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2000-09-29,12854953.0,99.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"Feel the heat, keep the feeling burning, let the sensation explode.",In the Mood for Love,0.0,8.109,2163.0,PG
tt0118852,0.0,/vceiGZ3uavAEHlTA7v0GjQsGVKe.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,49511.0,en,Chinese Coffee,"When Harry Levine, an aging, unsuccessful Greenwich Village writer is fired from his job as restaurant doorman, he calls on friend and mentor Jake, ostensibly to collect a long-standing debt.",5.749,/nZGWnSuf1FIuzyEuMRZHHZWViAp.jpg,"[{'id': 67930, 'logo_path': None, 'name': 'Chal Productions', 'origin_country': ''}, {'id': 1596, 'logo_path': None, 'name': 'Shooting Gallery', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-09-02,0.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's a fine line between friendship and betrayal.,Chinese Coffee,0.0,6.8,49.0,R
tt0118911,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,291822.0,de,Fandango - Members Only,,0.6000000000000001,,"[{'id': 1704, 'logo_path': '/sb3PuMTgJgpPUY7x634etBAhodu.png', 'name': 'Bavaria Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-11-30,0.0,0.0,[],Released,,Fandango - Members Only,0.0,5.5,2.0,
tt0119027,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,348662.0,en,Dumped!,"This romantic comedy satires the well-known dating manual ""The Rules"". The story follows Laura and Will, a couple to whom the word ""commitment"" isn't possible. Laura and her best friend Heather, use what they think to be the blueprint for a happy relationship, but to their dismay all plans backfire confusing the couple even more.",0.6990000000000001,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-12-26,0.0,82.0,[],Released,,Dumped!,0.0,2.0,1.0,R
tt0119273,0.0,/f5C03doOWiauu37bToKXtpgP5bS.jpg,"{'id': 141086, 'name': 'Heavy Metal Collection', 'poster_path': '/tgPpYcsjSo1DK0wublqYItYDwSW.jpg', 'backdrop_path': '/iao9hIahX41T1Lxpa5h62J28rQF.jpg'}",15000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,16225.0,en,Heavy Metal 2000,"Upon discovery of a shard of what could be the Loc-Nar, a miner named Tyler becomes possessed with an insatiable hunger for power and a thirst for immortality. On his way to the planet of youth, Tyler wipes out most of a space colony and kidnaps a beautiful young woman. His only mistake is that he doesn't kill her sister, Julie, who then sets out on a mission of rescue and revenge.",13.333,/mzOgKYOXiuwE5DIfagFs34bOb3J.jpg,"[{'id': 2216, 'logo_path': None, 'name': 'Helkon Media', 'origin_country': 'DE'}, {'id': 91006, 'logo_path': None, 'name': 'Das Werk Productions', 'origin_country': ''}, {'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 4172, 'logo_path': '/vb2gE5Ao9wIfj3XlY8CwwwbnAlh.png', 'name': 'CinéGroupe', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-04-19,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,not to survive the fight in the external world without inner strength,Heavy Metal 2000,0.0,6.0,177.0,R
tt0119495,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,51181.0,en,Love 101,Study hard.,0.6000000000000001,/42dUuv3lVaJe7wubwJhorWul3HI.jpg,[],[],2000-08-24,0.0,86.0,[],Released,,Love 101,0.0,0.0,0.0,R
tt0119806,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,85920.0,en,Nothing Sacred,"Three longtime pals live in San Francisco: Darin is married to Natalie, but their family life is too still and Darin is not happy about it, Matt is ladies' magnet but tired of it, trying to get something stable from his relationships, and goofy Kevin doesn't have any success with women at all. Darin starts an affair with his friend's wife Maxine and Matt falls deeply in love with a woman he has seen once.",1.341,/zunFOl8mNIICL4I9A0gvgOcxVhE.jpg,[],[],2000-11-09,0.0,98.0,[],Released,,Nothing Sacred,0.0,0.0,0.0,
tt0119866,0.0,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,345792.0,fr,Passionnément,"On the island of Porquerolles, Alice spies on Bernard, a man who has returned to France after living in Brazil for some years. The two had once been lovers, and Alice's obsession with Bernard -- which apparently didn't wane during their time apart -- sets in motion a string of events culminating with the aforementioned car crash. Dysfunction abounds.",0.6000000000000001,/fkL2ejKu8QcPu8TYcU8vyo7cIE1.jpg,[],[],2000-05-31,0.0,100.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Passionnément,0.0,5.0,1.0,
tt0120117,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}]",,407312.0,hi,शिकारी,"Virendra (Nirmal Pandey) is a business tycoon in Cape Town, South Africa.  His sister Rajeshwari (Karishma Kapoor), wife Suman (Tabu) and his mother are his only relatives. Virendra's marital life is in apparent discord, since he has never had any relations with Suman. One day, Virendra gets a rival in business world in form of Mahendra Pratap Singh (Govinda). Mahendra is an Indian spice tycoon wanting to expand his business in South Africa.",1.251,/lb6T6kdbl4gvncgtt7ojtUSrpXj.jpg,[],"[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'IN', 'name': 'India'}]",2000-10-06,0.0,156.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Shikari,0.0,3.667,3.0,
tt0120202,0.0,/tuerGhZ1lA8wpBjUCEUpeTWDT5B.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.newline.com/properties/stateandmain.html,21991.0,en,State and Main,A movie crew invades a small town whose residents are all too ready to give up their values for showbiz glitz.,6.481,/348hvpWeSGdAQlCrGvKbpC0FpQN.jpg,"[{'id': 8, 'logo_path': '/78ilmDNTpdCfsakrsLqmAUkFTrO.png', 'name': 'Fine Line Features', 'origin_country': ''}, {'id': 21760, 'logo_path': None, 'name': 'Filmtown Entertainment Group', 'origin_country': ''}, {'id': 23034, 'logo_path': None, 'name': 'El Dorado Pictures', 'origin_country': ''}, {'id': 53672, 'logo_path': None, 'name': 'Green/Renzi', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-08-26,0.0,102.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Big movie. Small town. Huge trouble.,State and Main,0.0,6.38,175.0,
tt0120263,0.0,/ynXVuylP8upazjz8lrqb1PEMkdR.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,34070.0,sv,Sånger från andra våningen,"A film poem inspired by the Peruvian poet César Vallejo. A story about our need for love, our confusion, greatness and smallness and, most of all, our vulnerability. It is a story with many characters, among them a father and his mistress, his youngest son and his girlfriend. It is a film about big lies, abandonment and the eternal longing for companionship and confirmation.",7.634,/heW06kNneH6nL59h4ZoaODYXFmY.jpg,"[{'id': 157, 'logo_path': None, 'name': 'SVT Drama', 'origin_country': ''}, {'id': 5402, 'logo_path': '/iYQ3d8XgHgmvvuphqIr7amSDqwH.png', 'name': 'Easy Film', 'origin_country': 'DK'}, {'id': 5403, 'logo_path': '/fAz2WhTpoMxutBA92JqlfeHEGuz.png', 'name': 'Nordisk Film & TV Fond', 'origin_country': 'NO'}, {'id': 5405, 'logo_path': None, 'name': 'Roy Andersson Filmproduktion AB', 'origin_country': ''}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",2000-10-06,80334.0,98.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Songs from the Second Floor,0.0,7.172,235.0,
tt0120454,0.0,/lBKUKP07gLtgXVitepsoCfzbqCi.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,116569.0,en,Vinyl,Toronto filmmaker Alan Zweig analyzes the phenomenon of record collecting.,2.348,/2YMDQNgVJJOYfGAgmLSexAqbMVb.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-08-01,0.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Camera. A Collection. An Obsession.,Vinyl,0.0,7.2,19.0,
tt0120467,0.0,/knok3mNReKqPTplnnqz7E4dd7mD.jpg,,120000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,19085.0,en,Vulgar,"Vulgar is about a man who is a children's clown but has not been getting much luck lately. He lives in a cheap apartment which he can't even afford. Bums are constantly sleeping in his run down car and crashing on his lawn. He has a nagging mother who lives in a nursing home, and his best friend is a moocher. One day he comes up with the idea to become a bachelor clown.",4.567,/aLdezroGbHDP0w0jOLwxXjgrgma.jpg,"[{'id': 102045, 'logo_path': None, 'name': 'Chango Productions', 'origin_country': ''}, {'id': 102046, 'logo_path': None, 'name': 'Shongo Filmworks Ltd.', 'origin_country': ''}, {'id': 16934, 'logo_path': '/we7afRGM67vr7oMSBYh4xZ9yNWC.png', 'name': 'View Askew Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-04-26,14904.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone loves a clown... some more than others.,Vulgar,0.0,5.5,44.0,R
tt0120485,0.0,,,0.0,[],,297355.0,en,Way Past Cool,"Based on the award-winning best seller by Jess Mowry, ""Way Past Cool"" is a coming-of-age story told in reverse, for it is the story of a group of young black kids and their fight to reclaim their childhood.",0.6000000000000001,/6Eljpmnefl7Lxuhw3rMBiXw0DZP.jpg,[],[],2000-01-01,0.0,96.0,[],Released,,Way Past Cool,0.0,6.0,1.0,
tt0120626,0.0,/6xz9H7IMK3W21SNwAVmE9oW6YjX.jpg,,6105121.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,54380.0,pt,Capitães de Abril,Story of the 1974 coup that overthrew the right-wing Portuguese dictatorship--which continued the fascist policies of long-time dictator Antonio Salazar--and of two young army captains who were involved in it.,4.165,/rjWTWWt6nWNg0IqxiY2N5EANRLm.jpg,"[{'id': 1244, 'logo_path': None, 'name': 'Alia Films', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 3883, 'logo_path': None, 'name': 'JBA Production', 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}, {'id': 16389, 'logo_path': None, 'name': 'FMB Films', 'origin_country': ''}, {'id': 113162, 'logo_path': None, 'name': 'Mutante Filmes', 'origin_country': 'PT'}, {'id': 8492, 'logo_path': '/wYhNCpXIThYDXevad6n90vsMXZ2.png', 'name': 'RTP', 'origin_country': 'PT'}, {'id': 6849, 'logo_path': '/AjdOGHRLAhWbP1aAga85A9EOfD2.png', 'name': 'SFP', 'origin_country': 'FR'}, {'id': 981, 'logo_path': '/pkrdO9ykplO4Zc8edikoSX5APUN.png', 'name': 'TVE', 'origin_country': 'ES'}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2000-04-21,0.0,123.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Captains of April,0.0,6.4,52.0,
tt0120630,0.0,/sPAwM8WxMdXNlqeP4F9DMe9LYoY.jpg,"{'id': 718551, 'name': 'Chicken Run Collection', 'poster_path': '/rn3ZedQ6AfA60xG2WDe8FRIW29G.jpg', 'backdrop_path': '/3ruzhPlPlfnDY4aX7Hx9o5auyJd.jpg'}",45000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,7443.0,en,Chicken Run,"The creators of Wallace & Gromit bring you an exciting and original story about a group of chickens determined to fly the coop–even if they can’t fly! It’s hardly poultry in motion when Rocky (Mel Gibson) attempts to teach Ginger and her feathered friends to fly…but, with teamwork, determination and a little bit o’ cluck, the fearless flock plots one last attempt in a spectacular bid for freedom.",38.196,/sKr9uEqQ0NWQhb29XIJvpT43khk.jpg,"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}, {'id': 297, 'logo_path': '/58TnhYZqbMYgkHM6lg7dJoYJ4RH.png', 'name': 'Aardman', 'origin_country': 'GB'}, {'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2000-06-23,224834564.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This ain't no chick flick. It's poultry in motion.,Chicken Run,0.0,6.7,4313.0,G
tt0120698,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,272452.0,en,The Highwayman,"Road trips have never been this killer! Jason Priestley stars as Breakfast, a psychotic jewelry store thief whose grip on reality is frighteningly precarious. With his accomplice Panda, the duo make off with a carload of cash, a result of a tip-off from beautiful cashier Ziggy. Her reward: to hitch a ride with the out-of-control duo so that she can meet her long-lost father Francis. But Breakfast is on a suicidal quest to even a score with his former boss and has the cops hot on his trail. Rage, murder and revenge are about to collide!",2.588,/8L5ndBKXg8xKv6z3iZpVHNZbBlv.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-01-01,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Vengeance rides in the fast lane.,The Highwayman,0.0,6.0,1.0,
tt0120733,0.0,,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,146499.0,en,Lion of Oz,"Before Dorothy landed on the Wicked Witch of the East with her little farm house, the witch had to contend with another resident of middle America. The Lion, who was once part of the Omaha Circus, comes to Oz with the Wizard and starts on an adventure to stop the witch from obtaining the Flower of Oz. As new friends and strange characters look to him for his courage, Lion could loose exactly what it is that makes him so brave. Based upon the book by Roger S. Baum (Great-Grandson of Oz L. Frank Baum, the original author of the Oz books). Written by Max Vaughn",1.8439999999999999,/utXFBWyo4i4LaEZKblOG9viZx5N.jpg,"[{'id': 4172, 'logo_path': '/vb2gE5Ao9wIfj3XlY8CwwwbnAlh.png', 'name': 'CinéGroupe', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-09-26,0.0,74.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A circus lion finds himself in a magical land where he becomes the leader of a journey to stop the Wicked Witch of the East, a task which may lead him to loose a part of himself.",Lion of Oz,0.0,5.6,9.0,NR
tt0120753,0.0,/3vUkQpnwbsFEQlMh9EORpvKJfpo.jpg,,8000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,318.0,en,The Million Dollar Hotel,The Million Dollar Hotel starts with a jump from a roof top that clears up a death in a hotel that was burning to the ground where a lot of strange people had been living.,11.318,/iGRyPsZF0lfIL3IadmBdoAsYzyn.jpg,"[{'id': 1490, 'logo_path': None, 'name': 'Kintop Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-02-09,105983.0,122.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone has something to hide.,The Million Dollar Hotel,0.0,5.918,274.0,R
tt0120755,0.0,/24DZfupDlhXeTchmcOkoGRhP5Vg.jpg,"{'id': 87359, 'name': 'Mission: Impossible Collection', 'poster_path': '/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg', 'backdrop_path': '/jYl0UuJFcmhymv9ZNO14lPLDY1Z.jpg'}",125000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,955.0,en,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",33.849,/1VMWLpk9VXyYcEZ8w3uUhp0OF1v.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 44, 'logo_path': None, 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-24,546388105.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Expect the impossible again.,Mission: Impossible II,0.0,6.114,5706.0,PG-13
tt0120903,0.0,/yGxMIIDSUvaXUjjJuIYZi40Jt3J.jpg,"{'id': 748, 'name': 'X-Men Collection', 'poster_path': '/31rqs6ZxFdi5nWZZaFPIr17q8jt.jpg', 'backdrop_path': '/roZFGw3Rg6VOYty9y4r5WvgvXoC.jpg'}",75000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.20thcenturystudios.com/movies/x-men,36657.0,en,X-Men,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",1.749,/bRDAc4GogyS9ci3ow7UnInOcriN.jpg,"[{'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 9168, 'logo_path': '/hQNXrYIuyLRxMSBuGHk0GX7CCBS.png', 'name': 'Bad Hat Harry Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-07-13,296339527.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Trust a few. Fear the rest.,X-Men,0.0,6.99,10197.0,PG-13
tt0120913,0.0,/pniACHS8KDVCldB3BlwL78RIZ7V.jpg,,75000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,7450.0,en,Titan A.E.,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Drej are bent on mankind's destruction.",13.456,/el2iHk3LTJWfEnwrvcRkvWY501G.jpg,"[{'id': 11050, 'logo_path': None, 'name': 'David Kirschner Productions', 'origin_country': ''}, {'id': 11231, 'logo_path': None, 'name': 'Fox Animation Studios', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-16,36754634.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,"When Earth Ends, The Adventure Begins.",Titan A.E.,0.0,6.59,935.0,PG
